Player,Mode,Team,Event,Vs Who,Date,Group / Bracket,Map ID,Series ID,Map,Result,Role,Kills,Death,K/D,Plus / Minus,Hill Time,Assists,% of Team Kills,% of Team Deaths
Seany,HP,LON,NY,CHI,7/10,G,#00531,#00131,Hackney,L,FLEX,12.0,20.0,0.6,-8.0,138,6,11.3%,16.9%
Skrapz,HP,LON,NY,CHI,7/10,G,#00531,#00131,Hackney,L,SMG,23.0,25.0,0.92,-2.0,22,10,21.7%,21.2%
wuskin,HP,LON,NY,CHI,7/10,G,#00531,#00131,Hackney,L,AR,26.0,22.0,1.18,4.0,0,6,24.5%,18.6%
Zer0,HP,LON,NY,CHI,7/10,G,#00531,#00131,Hackney,L,SMG,29.0,24.0,1.21,5.0,14,7,27.4%,20.3%
Arcitys,HP,CHI,NY,LON,7/10,G,#00531,#00131,Hackney,W,FLEX,35.0,23.0,1.52,12.0,74,11,29.7%,21.7%
Envoy,HP,CHI,NY,LON,7/10,G,#00531,#00131,Hackney,W,SMG,19.0,22.0,0.86,-3.0,69,4,16.1%,20.8%
FormaL,HP,CHI,NY,LON,7/10,G,#00531,#00131,Hackney,W,AR,27.0,17.0,1.59,10.0,56,5,22.9%,16.0%
Prestinni,HP,CHI,NY,LON,7/10,G,#00531,#00131,Hackney,W,SMG,21.0,23.0,0.91,-2.0,64,6,17.8%,21.7%
Scump,HP,CHI,NY,LON,7/10,G,#00531,#00131,Hackney,W,SMG,16.0,21.0,0.76,-5.0,30,3,13.6%,19.8%
AquA,HP,LAG,NY,ATL,7/10,G,#00535,#00132,Hackney,L,FLEX,23.0,25.0,0.92,-2.0,33,11,19.3%,21.6%
Blazt,HP,LAG,NY,ATL,7/10,G,#00535,#00132,Hackney,L,AR,26.0,16.0,1.63,10.0,42,4,21.8%,13.8%
Decemate,HP,LAG,NY,ATL,7/10,G,#00535,#00132,Hackney,L,SMG,23.0,22.0,1.05,1.0,60,7,19.3%,19.0%
Saints,HP,LAG,NY,ATL,7/10,G,#00535,#00132,Hackney,L,SMG,25.0,20.0,1.25,5.0,93,7,21.0%,17.2%
Vivid,HP,LAG,NY,ATL,7/10,G,#00535,#00132,Hackney,L,SMG,22.0,33.0,0.67,-11.0,4,9,18.5%,28.4%
aBeZy,HP,ATL,NY,LAG,7/10,G,#00535,#00132,Hackney,W,SMG,28.0,26.0,1.08,2.0,25,8,24.1%,21.8%
Cellium,HP,ATL,NY,LAG,7/10,G,#00535,#00132,Hackney,W,FLEX,25.0,26.0,0.96,-1.0,2,8,21.6%,21.8%
MajorManiak,HP,ATL,NY,LAG,7/10,G,#00535,#00132,Hackney,W,AR,16.0,21.0,0.76,-5.0,73,11,13.8%,17.6%
Priestahh,HP,ATL,NY,LAG,7/10,G,#00535,#00132,Hackney,W,MP5,23.0,25.0,0.92,-2.0,65,7,19.8%,21.0%
Simp,HP,ATL,NY,LAG,7/10,G,#00535,#00132,Hackney,W,MP5,24.0,21.0,1.14,3.0,91,5,20.7%,17.6%
Alexx,HP,MIN,NY,NY,7/10,G,#00539,#00133,Rammaza,L,SMG,12.0,24.0,0.5,-12.0,24,5,17.9%,21.8%
Asim,HP,MIN,NY,NY,7/10,G,#00539,#00133,Rammaza,L,SMG,19.0,23.0,0.83,-4.0,31,2,28.4%,20.9%
Assault,HP,MIN,NY,NY,7/10,G,#00539,#00133,Rammaza,L,AR,10.0,19.0,0.53,-9.0,82,3,14.9%,17.3%
GodRx,HP,MIN,NY,NY,7/10,G,#00539,#00133,Rammaza,L,FLEX,10.0,21.0,0.48,-11.0,44,0,14.9%,19.1%
SiLLY,HP,MIN,NY,NY,7/10,G,#00539,#00133,Rammaza,L,SMG,16.0,23.0,0.7,-7.0,30,4,23.9%,20.9%
Accuracy,HP,NY,NY,MIN,7/10,G,#00539,#00133,Rammaza,W,AR,21.0,15.0,1.4,6.0,89,9,19.1%,22.7%
Attach,HP,NY,NY,MIN,7/10,G,#00539,#00133,Rammaza,W,SMG,23.0,10.0,2.3,13.0,28,5,20.9%,15.2%
Mack,HP,NY,NY,MIN,7/10,G,#00539,#00133,Rammaza,W,FLEX,21.0,12.0,1.75,9.0,88,5,19.1%,18.2%
Temp,HP,NY,NY,MIN,7/10,G,#00539,#00133,Rammaza,W,SMG,21.0,14.0,1.5,7.0,66,5,19.1%,21.2%
ZooMaa,HP,NY,NY,MIN,7/10,G,#00539,#00133,Rammaza,W,SMG,24.0,15.0,1.6,9.0,17,4,21.8%,22.7%
Bance,HP,TOR,NY,ATL,7/11,G,#00543,#00134,Gun Runner,W,SMG,25.0,26.0,0.96,-1.0,69,10,18.5%,18.8%
Cammy,HP,TOR,NY,ATL,7/11,G,#00543,#00134,Gun Runner,W,FLEX,24.0,27.0,0.89,-3.0,24,14,17.8%,19.6%
Classic,HP,TOR,NY,ATL,7/11,G,#00543,#00134,Gun Runner,W,SMG,34.0,28.0,1.21,6.0,66,10,25.2%,20.3%
CleanX,HP,TOR,NY,ATL,7/11,G,#00543,#00134,Gun Runner,W,SMG,28.0,28.0,1.0,0.0,116,8,20.7%,20.3%
Methodz,HP,TOR,NY,ATL,7/11,G,#00543,#00134,Gun Runner,W,AR,24.0,29.0,0.83,-5.0,84,11,17.8%,21.0%
aBeZy,HP,ATL,NY,TOR,7/11,G,#00543,#00134,Gun Runner,L,SMG,28.0,28.0,1.0,0.0,14,13,20.3%,20.7%
Cellium,HP,ATL,NY,TOR,7/11,G,#00543,#00134,Gun Runner,L,FLEX,31.0,30.0,1.03,1.0,48,11,22.5%,22.2%
MajorManiak,HP,ATL,NY,TOR,7/11,G,#00543,#00134,Gun Runner,L,AR,31.0,24.0,1.29,7.0,27,11,22.5%,17.8%
Priestahh,HP,ATL,NY,TOR,7/11,G,#00543,#00134,Gun Runner,L,SMG,21.0,29.0,0.72,-8.0,56,5,15.2%,21.5%
Simp,HP,ATL,NY,TOR,7/11,G,#00543,#00134,Gun Runner,L,SMG,27.0,24.0,1.13,3.0,64,9,19.6%,17.8%
Arcitys,HP,CHI,NY,NY,7/11,G,#00548,#00135,Hackney,L,FLEX,16.0,25.0,0.64,-9.0,5,7,18.6%,21.4%
Envoy,HP,CHI,NY,NY,7/11,G,#00548,#00135,Hackney,L,SMG,19.0,21.0,0.9,-2.0,36,6,22.1%,17.9%
FormaL,HP,CHI,NY,NY,7/11,G,#00548,#00135,Hackney,L,AR,15.0,15.0,1.0,0.0,133,12,17.4%,12.8%
Prestinni,HP,CHI,NY,NY,7/11,G,#00548,#00135,Hackney,L,SMG,15.0,30.0,0.5,-15.0,6,9,17.4%,25.6%
Scump,HP,CHI,NY,NY,7/11,G,#00548,#00135,Hackney,L,SMG,21.0,26.0,0.81,-5.0,20,7,24.4%,22.2%
Accuracy,HP,NY,NY,CHI,7/11,G,#00548,#00135,Hackney,W,AR,18.0,19.0,0.95,-1.0,73,12,15.4%,22.1%
Attach,HP,NY,NY,CHI,7/11,G,#00548,#00135,Hackney,W,SMG,28.0,16.0,1.75,12.0,20,6,23.9%,18.6%
Mack,HP,NY,NY,CHI,7/11,G,#00548,#00135,Hackney,W,FLEX,21.0,12.0,1.75,9.0,137,3,17.9%,14.0%
Temp,HP,NY,NY,CHI,7/11,G,#00548,#00135,Hackney,W,SMG,27.0,16.0,1.69,11.0,2,3,23.1%,18.6%
ZooMaa,HP,NY,NY,CHI,7/11,G,#00548,#00135,Hackney,W,SMG,23.0,23.0,1.0,0.0,51,10,19.7%,26.7%
Alexx,HP,MIN,NY,LON,7/11,G,#00556,#00137,St Petro,W,SMG,12.0,19.0,0.63,-7.0,94,10,11.8%,22.9%
Asim,HP,MIN,NY,LON,7/11,G,#00556,#00137,St Petro,W,SMG,25.0,14.0,1.79,11.0,49,4,24.5%,16.9%
Assault,HP,MIN,NY,LON,7/11,G,#00556,#00137,St Petro,W,AR,24.0,15.0,1.6,9.0,84,8,23.5%,18.1%
GodRx,HP,MIN,NY,LON,7/11,G,#00556,#00137,St Petro,W,FLEX,21.0,17.0,1.24,4.0,100,5,20.6%,20.5%
SiLLY,HP,MIN,NY,LON,7/11,G,#00556,#00137,St Petro,W,SMG,20.0,18.0,1.11,2.0,59,5,19.6%,21.7%
Dylan,HP,LON,NY,MIN,7/11,G,#00556,#00137,St Petro,L,SMG,14.0,24.0,0.58,-10.0,12,3,16.9%,23.5%
Seany,HP,LON,NY,MIN,7/11,G,#00556,#00137,St Petro,L,FLEX,16.0,22.0,0.73,-6.0,39,4,19.3%,21.6%
Skrapz,HP,LON,NY,MIN,7/11,G,#00556,#00137,St Petro,L,SMG,21.0,22.0,0.95,-1.0,30,5,25.3%,21.6%
wuskin,HP,LON,NY,MIN,7/11,G,#00556,#00137,St Petro,L,AR,17.0,16.0,1.06,1.0,66,5,20.5%,15.7%
Zer0,HP,LON,NY,MIN,7/11,G,#00556,#00137,St Petro,L,SMG,15.0,18.0,0.83,-3.0,75,6,18.1%,17.6%
Dylan,HP,LON,NY,NY,7/11,G,#00564,#00139,Hackney,L,SMG,26.0,29.0,0.9,-3.0,62,11,22.2%,21.3%
Seany,HP,LON,NY,NY,7/11,G,#00564,#00139,Hackney,L,FLEX,22.0,23.0,0.96,-1.0,84,10,18.8%,16.9%
Skrapz,HP,LON,NY,NY,7/11,G,#00564,#00139,Hackney,L,SMG,28.0,28.0,1.0,0.0,28,10,23.9%,20.6%
wuskin,HP,LON,NY,NY,7/11,G,#00564,#00139,Hackney,L,AR,22.0,23.0,0.96,-1.0,62,9,18.8%,16.9%
Zer0,HP,LON,NY,NY,7/11,G,#00564,#00139,Hackney,L,SMG,19.0,33.0,0.58,-14.0,28,12,16.2%,24.3%
Accuracy,HP,NY,NY,LON,7/11,G,#00564,#00139,Hackney,W,AR,20.0,23.0,0.87,-3.0,118,5,14.7%,19.7%
Attach,HP,NY,NY,LON,7/11,G,#00564,#00139,Hackney,W,SMG,21.0,26.0,0.81,-5.0,4,8,15.4%,22.2%
Mack,HP,NY,NY,LON,7/11,G,#00564,#00139,Hackney,W,FLEX,32.0,22.0,1.45,10.0,82,11,23.5%,18.8%
Temp,HP,NY,NY,LON,7/11,G,#00564,#00139,Hackney,W,SMG,27.0,20.0,1.35,7.0,33,8,19.9%,17.1%
ZooMaa,HP,NY,NY,LON,7/11,G,#00564,#00139,Hackney,W,SMG,36.0,26.0,1.38,10.0,86,7,26.5%,22.2%
Denz,HP,PAR,LON,DAL,7/17,G,#00574,#00143,Rammaza,L,AR,9.0,21.0,0.43,-12.0,0,4,15.5%,18.8%
KiSMET,HP,PAR,LON,DAL,7/17,G,#00574,#00143,Rammaza,L,SMG,11.0,25.0,0.44,-14.0,7,4,19.0%,22.3%
Louqa,HP,PAR,LON,DAL,7/17,G,#00574,#00143,Rammaza,L,FLEX,9.0,23.0,0.39,-14.0,47,10,15.5%,20.5%
Shockz,HP,PAR,LON,DAL,7/17,G,#00574,#00143,Rammaza,L,SMG,14.0,20.0,0.7,-6.0,14,4,24.1%,17.9%
Zed,HP,PAR,LON,DAL,7/17,G,#00574,#00143,Rammaza,L,SMG,15.0,23.0,0.65,-8.0,16,4,25.9%,20.5%
Clayster,HP,DAL,LON,PAR,7/17,G,#00574,#00143,Rammaza,W,AR,24.0,9.0,2.67,15.0,44,10,21.6%,15.5%
Crimsix,HP,DAL,LON,PAR,7/17,G,#00574,#00143,Rammaza,W,FLEX,14.0,11.0,1.27,3.0,47,5,12.6%,19.0%
Huke,HP,DAL,LON,PAR,7/17,G,#00574,#00143,Rammaza,W,SMG,25.0,12.0,2.08,13.0,109,4,22.5%,20.7%
iLLey,HP,DAL,LON,PAR,7/17,G,#00574,#00143,Rammaza,W,SMG,24.0,13.0,1.85,11.0,45,8,21.6%,22.4%
Shotzzy,HP,DAL,LON,PAR,7/17,G,#00574,#00143,Rammaza,W,SMG,24.0,13.0,1.85,11.0,69,8,21.6%,22.4%
Dylan,HP,LON,LON,SEA,7/17,G,#00578,#00144,Azhir,W,SMG,27.0,26.0,1.04,1.0,49,9,21.3%,22.4%
Seany,HP,LON,LON,SEA,7/17,G,#00578,#00144,Azhir,W,FLEX,25.0,24.0,1.04,1.0,110,10,19.7%,20.7%
Skrapz,HP,LON,LON,SEA,7/17,G,#00578,#00144,Azhir,W,SMG,31.0,24.0,1.29,7.0,18,10,24.4%,20.7%
wuskin,HP,LON,LON,SEA,7/17,G,#00578,#00144,Azhir,W,AR,20.0,18.0,1.11,2.0,43,15,15.7%,15.5%
Zer0,HP,LON,LON,SEA,7/17,G,#00578,#00144,Azhir,W,SMG,24.0,24.0,1.0,0.0,58,10,18.9%,20.7%
Apathy,HP,SEA,LON,LON,7/17,G,#00578,#00144,Azhir,L,SMG,27.0,28.0,0.96,-1.0,10,7,23.3%,22.0%
Pandur,HP,SEA,LON,LON,7/17,G,#00578,#00144,Azhir,L,FLEX,18.0,26.0,0.69,-8.0,43,9,15.5%,20.5%
Proto,HP,SEA,LON,LON,7/17,G,#00578,#00144,Azhir,L,SMG,16.0,27.0,0.59,-11.0,44,4,13.8%,21.3%
Octane,HP,SEA,LON,LON,7/17,G,#00578,#00144,Azhir,L,AR,36.0,21.0,1.71,15.0,68,6,31.0%,16.5%
Slacked,HP,SEA,LON,LON,7/17,G,#00578,#00144,Azhir,L,SMG,19.0,25.0,0.76,-6.0,35,15,16.4%,19.7%
AquA,HP,LAG,LON,NY,7/17,G,#00582,#00145,Gun Runner,L,FLEX,21.0,24.0,0.88,-3.0,4,3,20.0%,21.1%
Blazt,HP,LAG,LON,NY,7/17,G,#00582,#00145,Gun Runner,L,AR,20.0,19.0,1.05,1.0,8,6,19.0%,16.7%
Decemate,HP,LAG,LON,NY,7/17,G,#00582,#00145,Gun Runner,L,SMG,21.0,24.0,0.88,-3.0,54,7,20.0%,21.1%
Saints,HP,LAG,LON,NY,7/17,G,#00582,#00145,Gun Runner,L,SMG,18.0,23.0,0.78,-5.0,21,10,17.1%,20.2%
Vivid,HP,LAG,LON,NY,7/17,G,#00582,#00145,Gun Runner,L,SMG,25.0,24.0,1.04,1.0,59,7,23.8%,21.1%
Accuracy,HP,NY,LON,LAG,7/17,G,#00582,#00145,Gun Runner,W,AR,23.0,18.0,1.28,5.0,60,10,20.2%,17.1%
Attach,HP,NY,LON,LAG,7/17,G,#00582,#00145,Gun Runner,W,SMG,26.0,21.0,1.24,5.0,25,8,22.8%,20.0%
Mack,HP,NY,LON,LAG,7/17,G,#00582,#00145,Gun Runner,W,SMG,26.0,17.0,1.53,9.0,98,14,22.8%,16.2%
Temp,HP,NY,LON,LAG,7/17,G,#00582,#00145,Gun Runner,W,FLEX,19.0,24.0,0.79,-5.0,35,9,16.7%,22.9%
ZooMaa,HP,NY,LON,LAG,7/17,G,#00582,#00145,Gun Runner,W,SMG,20.0,25.0,0.8,-5.0,56,12,17.5%,23.8%
Fero,HP,FL,LON,OGLA,7/17,G,#00585,#00146,Rammaza,W,FLEX,22.0,14.0,1.57,8.0,81,10,19.5%,16.5%
Frosty,HP,FL,LON,OGLA,7/17,G,#00585,#00146,Rammaza,W,SMG,21.0,18.0,1.17,3.0,40,6,18.6%,21.2%
Havok,HP,FL,LON,OGLA,7/17,G,#00585,#00146,Rammaza,W,SMG,19.0,19.0,1.0,0.0,67,4,16.8%,22.4%
Owakening,HP,FL,LON,OGLA,7/17,G,#00585,#00146,Rammaza,W,FLEX,27.0,16.0,1.69,11.0,29,6,23.9%,18.8%
Skyz,HP,FL,LON,OGLA,7/17,G,#00585,#00146,Rammaza,W,AR,24.0,18.0,1.33,6.0,81,10,21.2%,21.2%
Drazah,HP,OGLA,LON,FL,7/17,G,#00585,#00146,Rammaza,L,SMG,15.0,20.0,0.75,-5.0,27,5,17.6%,17.5%
Hollow,HP,OGLA,LON,FL,7/17,G,#00585,#00146,Rammaza,L,FLEX,16.0,22.0,0.73,-6.0,8,7,18.8%,19.3%
Kenny,HP,OGLA,LON,FL,7/17,G,#00585,#00146,Rammaza,L,SMG,19.0,26.0,0.73,-7.0,77,4,22.4%,22.8%
Slasher,HP,OGLA,LON,FL,7/17,G,#00585,#00146,Rammaza,L,AR,20.0,22.0,0.91,-2.0,38,9,23.5%,19.3%
TJHaly,HP,OGLA,LON,FL,7/17,G,#00585,#00146,Rammaza,L,SMG,15.0,24.0,0.63,-9.0,61,6,17.6%,21.1%
Clayster,HP,DAL,LON,NY,7/18,G,#00590,#00147,Gun Runner,W,AR,29.0,24.0,1.21,5.0,87,16,18.8%,16.0%
Crimsix,HP,DAL,LON,NY,7/18,G,#00590,#00147,Gun Runner,W,FLEX,31.0,31.0,1.0,0.0,32,12,20.1%,20.7%
Huke,HP,DAL,LON,NY,7/18,G,#00590,#00147,Gun Runner,W,SMG,27.0,31.0,0.87,-4.0,41,13,17.5%,20.7%
iLLey,HP,DAL,LON,NY,7/18,G,#00590,#00147,Gun Runner,W,SMG,34.0,32.0,1.06,2.0,63,10,22.1%,21.3%
Shotzzy,HP,DAL,LON,NY,7/18,G,#00590,#00147,Gun Runner,W,SMG,33.0,32.0,1.03,1.0,66,6,21.4%,21.3%
Accuracy,HP,NY,LON,DAL,7/18,G,#00590,#00147,Gun Runner,L,AR,25.0,26.0,0.96,-1.0,136,12,16.7%,16.9%
Attach,HP,NY,LON,DAL,7/18,G,#00590,#00147,Gun Runner,L,SMG,34.0,32.0,1.06,2.0,16,15,22.7%,20.8%
Mack,HP,NY,LON,DAL,7/18,G,#00590,#00147,Gun Runner,L,SMG,24.0,30.0,0.8,-6.0,49,19,16.0%,19.5%
Temp,HP,NY,LON,DAL,7/18,G,#00590,#00147,Gun Runner,L,FLEX,33.0,32.0,1.03,1.0,26,11,22.0%,20.8%
ZooMaa,HP,NY,LON,DAL,7/18,G,#00590,#00147,Gun Runner,L,SMG,34.0,34.0,1.0,0.0,29,13,22.7%,22.1%
Fero,HP,FL,LON,LON,7/18,G,#00593,#00148,Azhir,W,FLEX,31.0,16.0,1.94,15.0,47,7,27.0%,17.8%
Frosty,HP,FL,LON,LON,7/18,G,#00593,#00148,Azhir,W,SMG,24.0,20.0,1.2,4.0,36,5,20.9%,22.2%
Havok,HP,FL,LON,LON,7/18,G,#00593,#00148,Azhir,W,SMG,18.0,21.0,0.86,-3.0,79,11,15.7%,23.3%
Owakening,HP,FL,LON,LON,7/18,G,#00593,#00148,Azhir,W,FLEX,19.0,18.0,1.06,1.0,24,11,16.5%,20.0%
Skyz,HP,FL,LON,LON,7/18,G,#00593,#00148,Azhir,W,AR,23.0,15.0,1.53,8.0,82,12,20.0%,16.7%
Dylan,HP,LON,LON,FL,7/18,G,#00593,#00148,Azhir,L,SMG,16.0,30.0,0.53,-14.0,16,5,17.8%,26.1%
Seany,HP,LON,LON,FL,7/18,G,#00593,#00148,Azhir,L,FLEX,10.0,21.0,0.48,-11.0,22,8,11.1%,18.3%
Skrapz,HP,LON,LON,FL,7/18,G,#00593,#00148,Azhir,L,SMG,30.0,21.0,1.43,9.0,20,1,33.3%,18.3%
wuskin,HP,LON,LON,FL,7/18,G,#00593,#00148,Azhir,L,AR,17.0,19.0,0.89,-2.0,66,4,18.9%,16.5%
Zer0,HP,LON,LON,FL,7/18,G,#00593,#00148,Azhir,L,SMG,17.0,24.0,0.71,-7.0,30,4,18.9%,20.9%
AquA,HP,LAG,LON,PAR,7/18,G,#00598,#00149,Rammaza,W,FLEX,19.0,22.0,0.86,-3.0,90,7,16.5%,22.4%
Blazt,HP,LAG,LON,PAR,7/18,G,#00598,#00149,Rammaza,W,AR,18.0,10.0,1.8,8.0,46,6,15.7%,10.2%
Decemate,HP,LAG,LON,PAR,7/18,G,#00598,#00149,Rammaza,W,SMG,28.0,23.0,1.22,5.0,47,5,24.3%,23.5%
Saints,HP,LAG,LON,PAR,7/18,G,#00598,#00149,Rammaza,W,SMG,17.0,18.0,0.94,-1.0,119,13,14.8%,18.4%
Vivid,HP,LAG,LON,PAR,7/18,G,#00598,#00149,Rammaza,W,SMG,33.0,25.0,1.32,8.0,15,1,28.7%,25.5%
Denz,HP,PAR,LON,LAG,7/18,G,#00598,#00149,Rammaza,L,AR,24.0,18.0,1.33,6.0,34,6,22.2%,15.7%
KiSMET,HP,PAR,LON,LAG,7/18,G,#00598,#00149,Rammaza,L,SMG,18.0,27.0,0.67,-9.0,39,7,16.7%,23.5%
Louqa,HP,PAR,LON,LAG,7/18,G,#00598,#00149,Rammaza,L,FLEX,15.0,27.0,0.56,-12.0,65,8,13.9%,23.5%
Shockz,HP,PAR,LON,LAG,7/18,G,#00598,#00149,Rammaza,L,SMG,21.0,24.0,0.88,-3.0,46,9,19.4%,20.9%
Zed,HP,PAR,LON,LAG,7/18,G,#00598,#00149,Rammaza,L,SMG,30.0,19.0,1.58,11.0,114,7,27.8%,16.5%
Apathy,HP,SEA,LON,OGLA,7/18,G,#00602,#00150,Gun Runner,L,SMG,28.0,33.0,0.85,-5.0,52,14,21.1%,23.9%
Pandur,HP,SEA,LON,OGLA,7/18,G,#00602,#00150,Gun Runner,L,FLEX,23.0,22.0,1.05,1.0,93,11,17.3%,15.9%
Proto,HP,SEA,LON,OGLA,7/18,G,#00602,#00150,Gun Runner,L,SMG,16.0,28.0,0.57,-12.0,99,10,12.0%,20.3%
Octane,HP,SEA,LON,OGLA,7/18,G,#00602,#00150,Gun Runner,L,AR,35.0,28.0,1.25,7.0,41,10,26.3%,20.3%
Slacked,HP,SEA,LON,OGLA,7/18,G,#00602,#00150,Gun Runner,L,SMG,31.0,27.0,1.15,4.0,34,13,23.3%,19.6%
Drazah,HP,OGLA,LON,SEA,7/18,G,#00602,#00150,Gun Runner,W,SMG,29.0,28.0,1.04,1.0,58,6,21.0%,21.1%
Hollow,HP,OGLA,LON,SEA,7/18,G,#00602,#00150,Gun Runner,W,FLEX,17.0,24.0,0.71,-7.0,103,13,12.3%,18.0%
Kenny,HP,OGLA,LON,SEA,7/18,G,#00602,#00150,Gun Runner,W,SMG,36.0,28.0,1.29,8.0,40,8,26.1%,21.1%
Slasher,HP,OGLA,LON,SEA,7/18,G,#00602,#00150,Gun Runner,W,AR,24.0,23.0,1.04,1.0,79,8,17.4%,17.3%
TJHaly,HP,OGLA,LON,SEA,7/18,G,#00602,#00150,Gun Runner,W,SMG,32.0,30.0,1.07,2.0,74,10,23.2%,22.6%
Denz,HP,PAR,LON,NY,7/18,G,#00606,#00151,Rammaza,W,AR,24.0,26.0,0.92,-2.0,32,13,17.5%,19.4%
KiSMET,HP,PAR,LON,NY,7/18,G,#00606,#00151,Rammaza,W,SMG,34.0,28.0,1.21,6.0,56,13,24.8%,20.9%
Louqa,HP,PAR,LON,NY,7/18,G,#00606,#00151,Rammaza,W,FLEX,31.0,23.0,1.35,8.0,127,6,22.6%,17.2%
